,id,text,length,future,present,past,.,!,?,ORG,flesch_score,fleschkincaid_score,gunningfog_score,smog_score,dalechall_score,noun_rate,verb_rate,demonstrative_rate,adjective_rate,adposition_rate,adverb_rate,auxiliary_rate,conjunction_rate,determiner_rate,interjection_rate,numeral_rate,particle_rate,pronoun_rate,proper_noun_rate,punctuation_rate,subordinating_conjunction_rate,symbol_rate,possessive_rate,noun_verb_ratio,noun_ratio,pronoun_noun_ratio,closed_class_word_rate,open_class_word_rate,total_dependency_distance,average_dependency_distance,total_dependencies,average_dependencies,content_density,idea_density,honore_statistic,brunet_index,type_token_ratio,word_length,prop_inflected_verbs,prop_auxiliary_verbs,prop_gerund_verbs,prop_participles,mispelled,alliteration_score,is_passive,syllables,jargon,sentiment_label,sentiment_score,Tentative,PERSON,DATE,Certainty,GPE,Generalizing,Modal,NORP,TIME,CARDINAL,LOC,FAC,WORK_OF_ART,MONEY,PRODUCT,QUANTITY,ORDINAL,LANGUAGE,LAW,EVENT,PERCENT
747,747,"Jane, you'd be out of your mind to go with him.
",48,0.010416666666666666,0.0,0.0,1.0,0.0,0.0,,116.6525,-1.6449999999999996,2.2,3.1291,6.780209090909091,0.07142857142857142,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0,0.0,0.21428571428571427,1.0,0.5,3.0,0.42857142857142855,0.14285714285714285,56,56.0,11,11.0,0.3333333333333333,0.2857142857142857,NA,5.514657354265143,0.9285714285714286,2.642857142857143,0.0,2.0,0.0,0.0,0.0,0.08333333333333333,1,1.0909090909090908,0.020833333333333332,1,0.9806169271469116,,1.0,,,,,,,,,,,,,,,,,,,
748,748,"Grant Goodeve--the oldest brother on EIGHT IS ENOUGH.
",54,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,98.8675,0.5872222222222252,1.8,3.1291,7.368588888888889,0.09090909090909091,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.18181818181818182,NA,1.0,0.0,0.18181818181818182,0.2727272727272727,47,47.0,9,9.0,1.5,0.2727272727272727,NA,5.024671669329011,1.0,4.181818181818182,NA,NA,NA,NA,0.0,0.3333333333333333,0,1.625,0.07407407407407407,1,0.9986422657966614,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,
749,749,"I can't believe Helen's bottle broke.
",38,0.013157894736842105,0.0,0.013157894736842105,1.0,0.0,0.0,,76.89000000000003,3.280000000000003,1.2000000000000002,3.1291,9.048633333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.5,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,23,23.0,8,8.0,3.0,0.2222222222222222,NA,4.613836261826039,1.0,3.5555555555555554,0.5,0.5,0.0,0.0,0.02631578947368421,0.2857142857142857,0,1.6666666666666667,0.07894736842105263,0,0.9477664828300476,,1.0,,,,,,,,,,,,,,,,,,,
750,750,"This is gonna ruin my whole day.
",33,0.0,0.0202020202020202,0.0,1.0,0.0,0.0,,118.6825,-2.424999999999999,1.4000000000000001,3.1291,8.321528571428571,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,2.0,0.2222222222222222,0.4444444444444444,21,21.0,9,9.0,2.0,0.3333333333333333,NA,4.613836261826039,1.0,2.888888888888889,0.5,0.5,0.0,0.5,0.0,0.0,0,1.2857142857142858,0.06060606060606061,0,0.9997907280921936,,,,,,,,,,,,,,,,,,,,,
751,751,"I'm sorry I called you a meat loaf, Jack.
",42,0.0,0.011904761904761904,0.011904761904761904,1.0,0.0,0.0,,117.66750000000002,-2.0349999999999984,1.8,3.1291,5.614144444444444,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,0.08333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,2.0,0.6666666666666666,1.5,0.3333333333333333,0.3333333333333333,29,29.0,10,10.0,1.0,0.16666666666666666,2733.3973147667994,5.327806908550733,0.9166666666666666,2.75,1.0,1.0,0.0,0.0,0.0,0.1,0,1.1111111111111112,0.023809523809523808,0,0.9933291673660278,,1.0,,,,,,,,,,,,,,,,,,,
752,752,"So sharp you won't feel a thing...
",35,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,,120.45875000000001,-3.1075,0.7000000000000001,3.1291,5.979014285714285,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,1.0,0.5,1.0,0.2222222222222222,0.4444444444444444,23,23.0,8,8.0,2.0,0.3333333333333333,NA,4.613836261826039,1.0,3.111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.08571428571428572,1,0.9573193788528442,,,,,,,,,,,,,,,,,,,,,
753,753,"Fuck you....and the horse...you rode in on.
",44,0.0,0.022727272727272728,0.0,1.0,0.0,0.0,,121.44555555555556,-3.4866666666666664,0.3111111111111111,3.1291,10.442220634920634,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,2.0,0.3333333333333333,0.4166666666666667,41,41.0,9,9.0,1.25,0.4166666666666667,2733.3973147667994,5.327806908550733,0.9166666666666666,3.0833333333333335,1.0,0.0,0.0,0.0,0.022727272727272728,0.25,0,1.4285714285714286,0.045454545454545456,0,0.986178994178772,,,,,,,,,,,,,,,,,,,,,
754,754,"Are we gonna have a problem, again?
",36,0.0,0.013888888888888888,0.0,0.0,0.0,1.0,,106.59678571428573,-0.7392857142857139,1.4000000000000001,3.1291,8.321528571428571,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.1,0.5,0.3333333333333333,1.0,0.2,0.4,26,26.0,9,9.0,2.0,0.3,NA,4.829605387205156,1.0,2.9,0.5,0.5,0.0,0.5,0.0,0.0,0,1.4285714285714286,0.05555555555555555,0,0.9978638291358948,,,,,,,,,,,,,,,,,,,,,
755,755,"Welcome to the future... brother.
",34,0.0,0.0,0.0,1.0,0.0,0.0,,87.38000000000004,1.3200000000000003,0.4,3.1291,6.844099999999999,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.2857142857142857,0.42857142857142855,22,22.0,6,6.0,1.5,0.2857142857142857,NA,4.1021136011601484,1.0,4.142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0,1.8,0.029411764705882353,1,0.9998321533203125,,,,,,,,,,,,,,,,,,,,,
756,756,"Did you know Nietzsche said, ""all good consciousness, all evidence of truth comes only from the senses""?
",105,0.0,0.006349206349206349,0.0031746031746031746,0.0,0.0,1.0,1.0,83.74867647058825,3.6897058823529427,10.458823529411767,10.125756701596842,6.844570588235294,0.18181818181818182,0.13636363636363635,0.0,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.22727272727272727,0.0,0.0,0.09090909090909091,1.3333333333333333,0.5714285714285714,0.25,0.2727272727272727,0.4090909090909091,78,78.0,11,11.0,1.5,0.3181818181818182,1957.6602204602661,6.696349946686673,0.8636363636363636,4.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.05555555555555555,0,1.411764705882353,0.0,0,0.9671962261199951,,,,,,,,,,,,,,,,,,,,,
757,757,"Somebody tell a joke!
",22,0.0,0.0,0.0,0.0,1.0,0.0,,99.055,-0.0600000000000005,0.8,3.1291,0.0992,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,1.0,0.5,1.0,0.4,0.4,9,9.0,5,5.0,1.0,0.2,NA,3.435225088898748,1.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0,1.75,0.0,0,0.9679181575775146,0.045454545454545456,,,,,,,,,,,,,,,,,,,,
758,758,"Sammy, opening for David Brenner is a fine gig.
",48,0.0,0.020833333333333332,0.0,1.0,0.0,0.0,,98.8675,0.5872222222222252,1.8,3.1291,10.877477777777777,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.0,0.09090909090909091,1.0,0.5,0.0,0.18181818181818182,0.2727272727272727,45,45.0,10,10.0,1.5,0.2727272727272727,NA,5.024671669329011,1.0,3.5454545454545454,1.0,1.0,1.0,0.0,0.0,0.2,0,1.5555555555555556,0.0,1,0.999834418296814,,1.0,,,,,,,,,,,,,,,,,,,
759,759,"Cause I don't forgive you, I don't forgive you for dying.
",58,0.0,0.010344827586206896,0.0,1.0,0.0,0.0,,93.57977272727274,1.5731818181818191,2.2,3.1291,6.780209090909091,0.0,0.2,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.0,0.26666666666666666,0.0,0.0,NA,0.26666666666666666,0.2,47,47.0,8,8.0,0.75,0.2,541.610040220442,6.372979336374192,0.6666666666666666,3.1333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0,1.1818181818181819,0.034482758620689655,0,0.9990774393081665,,,,,,,,,,,,,,,,,,,,,
760,760,"Don't you close that door! DON'T YOU
",37,0.0,0.013513513513513514,0.0,0.0,1.0,0.0,,118.6825,-2.424999999999999,1.4000000000000001,3.1291,8.321528571428571,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.2,1.0,0.5,2.0,0.3,0.2,20,10.0,7,5.0,0.6666666666666666,0.1,NA,4.829605387205156,0.7,3.0,0.0,2.0,0.0,0.0,0.0,0.125,0,1.0,0.10810810810810811,0,0.9944276809692383,,,,,,,,,,,,,,,,,,,,,
761,761,"Well, you know, we hate to operate on these cases.
",51,0.0,0.0130718954248366,0.0,1.0,0.0,0.0,,100.24000000000002,0.5199999999999996,6.0,7.168621630094336,5.4635,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,0.15384615384615385,0.3333333333333333,0.25,2.0,0.3076923076923077,0.3076923076923077,40,40.0,10,10.0,1.0,0.3076923076923077,3077.9392289538423,5.48607435538278,0.9230769230769231,3.1538461538461537,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3,0.0,0,0.9982618689537048,,,,,,,,,,,,,,,,,,,,,
762,762,"Maria, you are incorrigible.
",29,0.0,0.034482758620689655,0.0,1.0,0.0,0.0,,35.60500000000002,8.790000000000001,10.8,7.168621630094336,11.6307,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,NA,,NA,0.16666666666666666,0.16666666666666666,16,16.0,5,5.0,1.0,0.16666666666666666,NA,3.7930392279328475,1.0,4.166666666666667,NA,NA,NA,NA,0.0,0.0,0,2.25,0.0,0,0.9979066848754883,,1.0,,,,,,,,,,,,,,,,,,,
763,763,"Was there a problem?
",21,0.0,0.0,0.0,0.0,0.0,1.0,,99.055,-0.0600000000000005,0.8,3.1291,7.683199999999999,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,1.0,0.5,1.0,0.4,0.4,10,10.0,5,5.0,1.0,0.2,NA,3.435225088898748,1.0,3.4,1.0,0.0,0.0,0.0,0.0,0.0,0,1.25,0.0,0,0.9975183010101318,,,,,,,,,,,,,,,,,,,,,
764,764,"Let's not reminisce.
",21,0.0,0.0,0.0,1.0,0.0,0.0,,64.3125,4.661666666666669,13.933333333333332,7.168621630094336,8.974233333333334,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,NA,0.2,0.4,10,10.0,5,5.0,2.0,0.4,NA,3.435225088898748,1.0,3.6,0.5,0.0,0.0,0.0,0.0,0.0,0,2.0,0.09523809523809523,0,0.9383091926574707,,,,,,,,,,,,,,,,,,,,,
765,765,"Of course: we all create God in our own image.
",47,0.0,0.02127659574468085,0.0,1.0,0.0,0.0,,100.24000000000002,0.5199999999999996,2.0,3.1291,7.0424999999999995,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.25,1.0,0.5,2.0,0.3333333333333333,0.4166666666666667,36,36.0,11,11.0,1.25,0.4166666666666667,NA,5.202259720982909,0.9166666666666666,3.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0,1.4,0.0,1,0.998156726360321,,,,,,,,,,,,,,,,,,,,,
766,766,"Never fear. I is here.
",23,0.0,0.043478260869565216,0.0,1.0,0.0,0.0,,120.54333333333335,-3.139999999999999,0.6666666666666667,3.1291,0.08266666666666667,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,NA,0.14285714285714285,0.42857142857142855,11,5.5,5,3.5,3.0,0.42857142857142855,1167.5460894331882,4.254019029296772,0.8571428571428571,2.5714285714285716,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0,1.4,0.0,1,0.9991913437843323,,,,0.043478260869565216,,,,,,,,,,,,,,,,,
767,767,"You know -- I think sometimes you say things that mean something other than what you're actually saying.
",105,0.0,0.009523809523809525,0.0,1.0,0.0,0.0,,88.72514705882354,2.995588235294118,5.752941176470589,7.168621630094336,5.915747058823529,0.05,0.25,0.0,0.05,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.1,0.05,0.0,0.4,0.2,0.16666666666666666,7.0,0.35,0.45,48,24.0,11,7.0,1.2857142857142858,0.4,5691.891319752576,6.315009195522023,0.85,4.35,0.2,0.2,0.0,0.2,0.009523809523809525,0.15789473684210525,0,1.2777777777777777,0.009523809523809525,0,0.992712676525116,0.0015873015873015873,,,,,,,,,,,,,,,,,,,,
768,768,"I told that kraut a fucking thousand times I don't roll on shabbas.
",68,0.0,0.007352941176470588,0.003676470588235294,1.0,0.0,0.0,,96.11442307692309,1.468076923076925,2.6,3.1291,8.817361538461538,0.2,0.2,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,1.0,0.5,0.6666666666666666,0.26666666666666666,0.4,60,60.0,13,13.0,1.5,0.26666666666666666,3791.2702815430957,5.766390522014853,0.9333333333333333,3.6666666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.014705882352941176,0.14285714285714285,0,1.2307692307692308,0.04411764705882353,0,0.9827661514282227,,1.0,,,,,,,,,,,,,,,,,,,
769,769,"And, and Nietzsche with his, with his Theory of Eternal Recurrence.
",68,0.0,0.0,0.0,1.0,0.0,0.0,,70.50704545454548,4.791363636363638,9.472727272727274,8.841846274778883,9.65111818181818,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.0,0.0,0.14285714285714285,NA,1.0,2.0,0.5,0.07142857142857142,44,44.0,7,7.0,0.14285714285714285,0.35714285714285715,967.6543541922614,5.910439333857668,0.7142857142857143,4.071428571428571,NA,NA,NA,NA,0.0,0.3333333333333333,0,1.7272727272727273,0.014705882352941176,1,0.9961903095245361,,,,,,,,,,,,,,,1.0,,,,,,
770,770,"Oh, you mean to bring in!
",26,0.0,0.019230769230769232,0.0,0.0,1.0,0.0,,119.19000000000003,-2.619999999999999,1.2000000000000002,3.1291,0.1488,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.25,0.0,0.0,0.125,0.0,0.0,NA,0.25,0.25,18,18.0,7,7.0,1.0,0.375,NA,4.373186982084907,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,0.9969356060028076,,,,,,,,,,,,,,,,,,,,,
771,771,"Tell me something, Ford. How much mail can a dead postman deliver? It's over.
",78,0.00641025641025641,0.00641025641025641,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,100.55392857142859,0.10357142857142954,1.4000000000000001,3.1291,6.065814285714286,0.10526315789473684,0.10526315789473684,0.0,0.10526315789473684,0.0,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.21052631578947367,0.0,0.0,0.2631578947368421,1.0,0.5,1.5,0.21052631578947367,0.42105263157894735,43,14.333333333333334,11,5.666666666666667,2.0,0.3157894736842105,5299.99016249959,6.218981103810117,0.9473684210526315,3.3684210526315788,0.5,1.0,0.0,0.0,0.0,0.26666666666666666,0,1.4285714285714286,0.01282051282051282,0,0.9996358156204224,,,,,,,0.00641025641025641,,,,,,,,,,,,,,
772,772,"One bunch of keys on white metal ring.
",39,0.0,0.0,0.0,1.0,0.0,0.0,,118.17500000000001,-2.2299999999999986,1.6,3.1291,0.1984,0.4444444444444444,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,NA,1.0,0.0,0.2222222222222222,0.5555555555555556,23,23.0,7,7.0,2.5,0.3333333333333333,NA,4.613836261826039,1.0,3.4444444444444446,NA,NA,NA,NA,0.0,0.0,0,1.125,0.0,0,0.684700608253479,,,,,,,,,,1.0,,,,,,,,,,,
773,773,"If John Doe's head splits open, and a U.F.O. flies out, I want you to have expected it.
",88,0.0,0.005681818181818182,0.002840909090909091,1.0,0.0,0.0,0.5,113.88100000000001,-1.7304444444444442,1.4400000000000002,3.1291,6.446726666666666,0.09090909090909091,0.18181818181818182,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.0,0.18181818181818182,0.5,0.3333333333333333,1.5,0.2727272727272727,0.3181818181818182,73,73.0,15,15.0,1.1666666666666667,0.3181818181818182,6491.189152052456,6.491012231188963,0.9545454545454546,3.1818181818181817,0.75,0.25,0.0,0.25,0.0,0.15789473684210525,0,1.2222222222222223,0.022727272727272728,0,0.9968701004981995,,0.5,,,,,,,,,,,,,,,,,,,
774,774,"Look Ah this isn't really necessary.
",37,0.0,0.013513513513513514,0.0,1.0,0.0,0.0,,76.89000000000003,3.280000000000003,7.866666666666666,7.168621630094336,9.048633333333333,0.0,0.125,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.25,0.0,0.0,NA,0.125,0.375,23,11.5,6,3.5,3.0,0.375,NA,4.373186982084907,1.0,3.875,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0,1.8333333333333333,0.02702702702702703,0,0.9997721314430237,,,,,,,,,,,,,,,,,,,,,
775,775,"I don't have to explain my so called violation to you or anyone...
",67,0.0,0.0037313432835820895,0.0037313432835820895,1.0,0.0,0.0,,86.39778846153847,2.015961538461541,4.376923076923077,5.985473137389441,6.226930769230769,0.06666666666666667,0.2,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.26666666666666666,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.3333333333333333,0.25,4.0,0.4,0.3333333333333333,43,43.0,14,14.0,0.8333333333333334,0.4,3791.2702815430957,5.766390522014853,0.9333333333333333,3.6,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.07142857142857142,0,1.4615384615384615,0.029850746268656716,0,0.9982885718345642,,,,,,,,,,,,,,,,,,,,,
776,776,"Part of that's mine.
",21,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,,120.20500000000001,-3.01,0.8,3.1291,0.0992,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,NA,1.0,2.0,0.5,0.16666666666666666,14,14.0,6,6.0,0.3333333333333333,0.16666666666666666,NA,3.7930392279328475,1.0,2.8333333333333335,NA,NA,NA,NA,0.0,0.2,0,1.25,0.047619047619047616,1,0.999479353427887,,,,,,,,,,,,,,,,,,,,,
777,777,"That's just not going to happen.
",33,0.0,0.0202020202020202,0.0,1.0,0.0,0.0,,90.99000000000004,1.3133333333333344,1.2000000000000002,3.1291,0.1488,0.0,0.25,0.125,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.0,NA,0.125,0.375,21,21.0,7,7.0,3.0,0.375,NA,4.373186982084907,1.0,3.375,0.5,0.5,0.0,0.5,0.0,0.0,0,1.3333333333333333,0.030303030303030304,0,0.9997639060020447,,,,,,,,,,,,,,,,,,,,,
778,778,"Death to the demoness Allegra Geller.
",38,0.0,0.0,0.0,1.0,0.0,0.0,,76.89000000000003,3.280000000000003,7.866666666666666,7.168621630094336,11.680299999999999,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,NA,1.0,0.0,0.2857142857142857,0.2857142857142857,18,18.0,7,7.0,1.0,0.14285714285714285,NA,4.1021136011601484,1.0,4.571428571428571,NA,NA,NA,NA,0.0,0.42857142857142855,0,1.8333333333333333,0.07894736842105263,0,0.998917818069458,,1.0,,,,,,,,,,,,,,,,,,,
779,779,"...we're all just one trade away from humility, Buddy...
",57,0.0,0.017543859649122806,0.0,1.0,0.0,0.0,0.5,102.13,-0.6663492063492047,4.958730158730159,5.288315135182226,7.2091603174603165,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.0,0.07692307692307693,NA,1.0,0.5,0.15384615384615385,0.38461538461538464,50,50.0,10,10.0,2.5,0.3076923076923077,3077.9392289538423,5.48607435538278,0.9230769230769231,3.6923076923076925,NA,NA,NA,NA,0.0,0.0,0,1.5555555555555556,0.05263157894736842,0,0.9911921620368958,,,,,,,,,,0.5,,,,,,,,,,,
780,780,"This is the most magnificent discarded living room set I've ever seen.
",71,0.0,0.005633802816901409,0.008450704225352112,1.0,0.0,0.0,,80.89500000000001,3.4666666666666686,5.733333333333333,7.168621630094336,7.8816,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.21428571428571427,1.5,0.6,0.6666666666666666,0.21428571428571427,0.5714285714285714,55,55.0,10,10.0,2.6666666666666665,0.35714285714285715,NA,5.514657354265143,1.0,4.214285714285714,1.0,1.0,0.0,1.0,0.0,0.0,1,1.5833333333333333,0.014084507042253521,0,0.99708491563797,,,,,,0.0028169014084507044,,,,,,,,,,,,,,,
781,781,"If I was healthy, I could take that away from you.
",51,0.00980392156862745,0.0,0.00980392156862745,1.0,0.0,0.0,,116.6525,-1.6449999999999996,2.2,3.1291,0.2728,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.15384615384615385,0.07692307692307693,0.0,0.38461538461538464,0.0,0.0,NA,0.38461538461538464,0.23076923076923078,37,37.0,11,11.0,0.6,0.3076923076923077,3077.9392289538423,5.48607435538278,0.9230769230769231,3.076923076923077,0.0,2.0,0.0,0.0,0.0,0.16666666666666666,1,1.1818181818181819,0.0,0,0.982506513595581,,,,,,,0.00980392156862745,,,,,,,,,,,,,,
782,782,"You gonna stab me in the back like the piece of shit I always knew you were?
",77,0.0,0.003246753246753247,0.006493506493506494,0.0,0.0,1.0,,108.63102941176471,0.2191176470588232,3.4000000000000004,3.1291,6.844570588235294,0.15789473684210525,0.21052631578947367,0.0,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.21052631578947367,0.0,0.05263157894736842,0.0,0.0,0.21052631578947367,0.75,0.42857142857142855,1.3333333333333333,0.47368421052631576,0.42105263157894735,55,55.0,13,13.0,0.8888888888888888,0.42105263157894735,5299.99016249959,6.218981103810117,0.8421052631578947,3.1578947368421053,0.75,0.0,0.0,0.0,0.0,0.0,0,1.1764705882352942,0.025974025974025976,0,0.9987961053848267,,,,,,0.003246753246753247,,,,,,,,,,,,,,,
783,783,"What <u>is</u> all this stuff?
",31,0.0,0.016129032258064516,0.016129032258064516,0.0,0.0,1.0,,119.69750000000002,-2.8149999999999995,1.0,3.1291,6.918499999999999,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,NA,1.0,0.0,0.5,0.3333333333333333,10,5.0,4,3.0,0.6666666666666666,0.0,NA,3.7930392279328475,1.0,4.333333333333333,NA,NA,NA,NA,0.03225806451612903,0.16666666666666666,0,1.4,0.16129032258064516,0,0.9981663823127747,,1.0,,,,,,,,,,,,,,,,,,,
